Cre07.g312002.t1.1	Cre07.g312002.t1.1; Cre17.g733986.t1.2; Cre02.g074474.t1.1; Cre09.g390689.t1.1; Cre09.g397052.t1.1; Cre16.g683954.t1.1; Cre10.g417730.t2.1; Cre01.g038376.t1.1; Cre03.g161976.t1.1; Cre10.g417741.t1.1; Cre03.g146847.t1.1	79; 68; 59; 86; 76; 55; 150; 68; 94; 87; 67	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
Cre11.g469650.t1.1	Cre11.g469650.t1.1; Cre03.g155150.t1.1; Cre11.g469750.t1.1	672; 662; 670	Pfam	PF07173; PF07173; PF07173	Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like	IPR009836; IPR009836; IPR009836	Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like
Cre11.g472226.t1.1	Cre11.g472226.t1.1; Cre01.g017701.t1.1	2111; 2043	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
Cre11.g475550.t1.2	Cre11.g475550.t1.2; Cre02.g095090.t1.1	304; 318	Pfam	PF13649; PF13649	Methyltransferase domain; Methyltransferase domain	; 	; 
Cre11.g476325.t1.1	Cre11.g476325.t1.1; Cre16.g673852.t1.1	916; 975	Pfam	PF00311; PF00311	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase	IPR021135; IPR021135	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase
Cre11.g476351.t1.1	Cre16.g673850.t1.1; Cre11.g476351.t1.1	368; 368	Pfam	; 	; 	; 	; 
Cre11.g476700.t1.2	Cre11.g476700.t1.2; Cre13.g578350.t1.2	630; 633	Pfam	PF14008, PF00149; PF00149, PF16656	Iron/zinc purple acid phosphatase-like protein C, Calcineurin-like phosphoesterase; Calcineurin-like phosphoesterase, Purple acid Phosphatase, N-terminal domain	IPR025733, IPR004843; IPR004843, IPR015914	Iron/zinc purple acid phosphatase-like C-terminal domain, Calcineurin-like phosphoesterase domain, ApaH type; Calcineurin-like phosphoesterase domain, ApaH type, Purple acid phosphatase, N-terminal
Cre11.g479150.t1.2	Cre11.g479150.t1.2; Cre02.g142426.t1.1	772; 751	Pfam	PF03732; PF03732	Retrotransposon gag protein; Retrotransposon gag protein	IPR005162; IPR005162	Retrotransposon gag domain; Retrotransposon gag domain
Cre11.g480100.t1.1	Cre11.g480100.t1.1; Cre12.g486450.t1.2; Cre12.g540150.t1.1	272; 283; 219	Pfam	; ; 	; ; 	; ; 	; ; 
Cre11.g480132.t1.1	Cre11.g480132.t1.1; Cre09.g393025.t1.1; Cre10.g456420.t1.1; Cre15.g634925.t2.1	168; 228; 163; 218	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 
Cre11.g481600.t1.1	Cre11.g481600.t1.1; Cre11.g481750.t1.2	434; 473	Pfam	PF12499; PF12499	Pherophorin; Pherophorin	IPR024616; IPR024616	Pherophorin; Pherophorin
Cre11.g482351.t1.1	Cre11.g482351.t1.1; Cre11.g482400.t1.2	110; 191	Pfam	; 	; 	; 	; 
Cre11.g483450.t1.1	Cre11.g483450.t1.1; Cre09.g413114.t1.2; Cre04.g217981.t1.1; Cre15.g640204.t1.1; Cre04.g217973.t1.1	159; 106; 74; 65; 63	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
Cre14.g615100.t1.2	Cre14.g615100.t1.2; Cre14.g615000.t1.1	141; 171	Pfam	PF01641; PF01641	SelR domain; SelR domain	IPR002579; IPR002579	Peptide methionine sulphoxide reductase MrsB; Peptide methionine sulphoxide reductase MrsB
Cre14.g627455.t1.1	Cre14.g626433.t1.1; Cre14.g627455.t1.1	464; 464	Pfam	; 	; 	; 	; 
Cre23.g754547.t1.1	Cre23.g754547.t1.1; Cre16.g679151.t1.1	725; 818	Pfam	PF00628; PF00628	PHD-finger; PHD-finger	IPR019787; IPR019787	Zinc finger, PHD-finger; Zinc finger, PHD-finger
Cre23.g754747.t1.1	Cre23.g754747.t1.1; Cre02.g143127.t1.1	156; 67	Pfam	; 	; 	; 	; 
Cre38.g759997.t1.1	Cre38.g759997.t1.1; Cre18.g748247.t1.1	156; 122	Pfam	; 	; 	; 	; 
